"Project_name","Tromso_herbarium_code","BOLD_code","Species","Family","NCBI_TaxonID","NCBI_corrected_TaxonID","NCBI_TaxonID_note","Collection_date","Collection_month","Sample_collector","Sampling_location","Sampling_latitude","Sampling_longitude","Sample_age_when_extracted","Weight_of_extracted_material","Extraction_concentration_(ng/uL)","library","read_count","Chloroplast_length","Chloroplast_contigs","Chloroplast_coverage","nrDNA_length","nrDNA_contigs","nrDNA_coverage","CORRECTION","CORRECTION_COMMENT"
"batch01","TROM_V_202347","PNOR1517-18","Juniperus communis var. saxatilis","Cupressaceae",244309,244309,,2010-09-13,"September","Osterkloft, Bernt-Gunnar","Norway, Storelvvatnan, hoyde sor for Fauske.",67.1521,16.1656,8,0.0896,44.2,"CDM:AVD",15914474,116049,23,20,12250,1,46.2,0,
"batch01","TROM_V_966337","PNOR017-16","Sorbaria sorbifolia","Rosaceae",141005,141005,,2010-09-21,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Kafjord: innenfor Stromsnes.",69.9427,23.0425,7,0.02,9.9,"BXA:BDT",11352838,133750,6,317.9,6631,1,1103.2,0,
"batch01","TROM_V_966288","NNOR2088-16","Trifolium pratense","Fabaceae",57577,57577,,2010-09-21,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Kafjord: ved kobberverket.",69.9402,23.032,6,0.0271,14.5,"BMB:ES",6458198,"NA","NA","NA",6632,1,1153.1,0,
"batch01","TROM_V_966289","NNOR2089-16","Trifolium repens","Fabaceae",3899,3899,,2010-09-21,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Kafjord: Stromsnes, pa ryggen.",69.9418,23.0456,6,0.013,16.9,"BMB:ET",5539420,133212,45,71.1,7656,1,543.7,0,
"batch01","TROM_V_966322","NNOR1993-16","Rumex longifolius","Polygonaceae",1075208,1075208,,2010-09-21,"September","Alm, Torbjorn","Norway, Alta, Finnmark, ost for Hjemmeluft, ved gang- og sykkelveien.",69.9493,23.196,6,0.0229,42,"BMB:LH",9235640,128882,5,137.7,7297,1,268.6,0,
"batch01","TROM_V_966334","NNOR1994-16","Rubus idaeus","Rosaceae",32247,32247,,2010-09-21,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Apana, ved Apanesveien.",69.955,23.21,6,0.0202,14.3,"BMB:PN",12095620,"NA","NA","NA",7348,1,1718.2,0,
"batch01","TROM_V_966308","PNOR733-16","Crepis tectorum","Asteraceae",55615,55615,,2010-09-22,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Bukta, ved Europris.",69.9761,23.3267,7,0.0181,20.1,"BXA:AFI",9665566,148728,1,283.4,"NA","NA","NA",0,
"batch01","TROM_V_966318","PNOR738-16","Avena sativa","Poaceae",4498,4498,,2010-09-22,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Amtmannsnes: ved veien til fiskerihavna ved Urbukta.",69.988,23.2974,7,0.0275,74.4,"BXA:AQN",19039370,135886,1,68.1,7121,1,814.8,0,
"batch01","TROM_V_966296","NNOR1897-15","Heracleum sphondylium subsp. sibiricum","Apiaceae",414037,414037,"Taxonid corrected from 542666",2010-09-22,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Midtbakken: i nordostenden av Midtbakken (veien).",69.9652,23.2542,6,0.0193,66.5,"BMB:CE",8724274,149399,1,159.4,8070,1,637.4,0,
"batch01","TROM_V_966361","NNOR1898-15","Alopecurus geniculatus","Poaceae",114195,114195,,2010-09-22,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Bossekop, i sentrums-omradet.",69.9611,23.2393,6,0.0172,133.6,"BMB:DK",14060974,136376,1,121.5,7710,1,358.4,0,
"batch01","TROM_V_966376","NNOR1995-16","Elytrigia repens","Poaceae",52152,52152,,2010-09-22,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Bukta: ved Europris.",69.9759,23.3266,6,0.0314,50,"BMB:KQ",7581848,113895,12,18,6708,1,214.1,0,
"batch01","TROM_V_966314","NNOR1992-16","Plantago major","Plantaginaceae",29818,29818,,2010-09-22,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Aronnes: ved veien til Holstsletta.",69.9622,23.3131,6,0.0376,11.9,"BMB:NQ",8511650,135350,1,318.3,9387,1,987.1,0,
"batch01","TROM_V_966274","PNOR047-16","Humulus lupulus","Cannabaceae",3486,3486,,2010-09-23,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Midtbakken: overst i bebyggelsen.",69.9713,23.2656,7,0.0286,122,"BXA:AHS",10627770,153769,1,502.5,8915,1,327.4,0,
"batch01","TROM_V_966290","NNOR1896-15","Heracleum persicum","Apiaceae",360621,360621,,2010-09-23,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Bossekop: i sorvest.",69.9535,23.2117,6,0.0209,113.1,"BMB:CP",6483572,140802,25,29.2,8312,1,347.4,0,
"batch01","TROM_V_966429","PNOR502-16","Cirsium arvense","Asteraceae",41550,41550,,2010-10-02,"October","Alm, Torbjorn","Norway, Harstad, Troms, Hinnoya: Heggen, ved Gamle Kirkevei ved Heggen videregaende skole.",68.7942,16.5265,7,0.0267,48.4,"BXA:AGA",9346566,152222,1,128.5,8562,1,668.6,0,
"batch01","TROM_V_966426","NNOR1899-15","Carduus crispus","Asteraceae",324586,324586,,2010-10-02,"October","Alm, Torbjorn","Norway, Harstad, Troms, Hinnoya: Heggen, ved Gamle Kirkevei ved Heggen videregaende skole.",68.7943,16.5263,6,0.0364,31.1,"BMB:CD",12507482,152465,1,1457.5,6160,1,3381.1,0,
"batch01","TROM_V_966445","NNOR2090-16","Myosotis arvensis","Boraginaceae",192338,192338,,2010-10-02,"October","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Sandsoya: Nordsand, ved Hamna.",68.9522,16.6517,6,0.0222,11.7,"BMB:KG",10106160,148246,1,237.8,8456,1,1051.1,0,
"batch01","TROM_V_966841","PNOR136-16","Pinus mugo","Pinaceae",28528,28528,,2011-05-19,"May","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Meloyvaer: Gardsoya, i Meloyvaeret, pa kollen sor for Keila.",69.0702,16.5012,6,0.0292,37.6,"BXA:BPA",7968378,120298,25,32.5,8840,1,64.5,0,
"batch01","TROM_V_966877","PNOR1679-18","Silene dioica","Caryophyllaceae",39879,39879,,2011-06-23,"June","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Meloyvaer: Krottoya, i sorvest.",69.0539,16.5187,6,0.0303,116,"BXA:CHW",6256588,151774,1,62.1,7932,1,26.1,0,
"batch01","TROM_V_966975","PNOR065-16","Primula stricta","Primulaceae",159016,159016,,2011-07-19,"July","Alm, Torbjorn; Arnesen, Geir","Norway, Kvaenangen, Troms, Hoyholmen (vestre).",69.947,21.8045,7,0.0249,39.2,"BXA:BDB",10694140,154699,1,73.2,"NA","NA","NA",0,
"batch01","TROM_V_202827","PNOR780-16","Astragalus norvegicus","Fabaceae",1891456,1891456,,2011-07-21,"July","Borgso-Olsen, Aud; Brattland, Eli; Dalen, Lars; Lyngstad Nyaas, Birgit; Nettelbladt, Mats G.; Sivertsen, Sigmund; Yttervik, Svein","Norway, Saltdal, Nordland, Sulitjelma: Balvatnet, like sor for demningen.",66.9795,15.9457,6,0.0196,94.4,"BXA:BIB",7662088,123061,1,115.4,7115,1,1568.3,0,
"batch01","TROM_V_202832","PNOR199-16","Petasites frigidus","Asteraceae",56019,56019,,2011-07-22,"July","Breivik, ase Boilestad; Dalen, Lars; Knutsson, May-June; Risdal, Trond; Vik, Helga","Norway, Fauske, Nordland, Sulitjelma: Beritvatnet nord.",67.0719,15.9327,7,0.0309,43.4,"BXA:BBN",10535526,150443,1,38.8,"NA","NA","NA",0,
"batch01","TROM_V_202879","PNOR208-16","Potentilla nivea","Rosaceae",57942,57942,,2011-07-23,"July","Brun, Knut; Isachsen, Anne Marit; Norum, Lars; Skoglund, Trond","Norway, Fauske, Nordland, Sulitjelma: Storelvvatnan sor, vestskraning av hoyde 866.",67.1575,16.1765,7,0.0192,17.8,"BXA:BCT",16805836,156340,1,742.6,"NA","NA","NA",0,
"batch01","TROM_V_991063","PNOR855-16","Papaver radicatum subsp. laestadianum","Papaveraceae",1891511,357475,"Used the TaxonID from Papaver radicatum",2011-07-23,"July","Molster, Isak A.; Molster, Liv; Granmo, Alfred","Norway, Malselv, Malselv, Njearrecahca, Isdalsfjellets/Njearrecazagaisi, N-skraning mot Corrovahgaisi (=Sikka.)",69.0316,20.0437,7,0.0309,24.4,"BXA:BBD",9296044,153766,1,76.8,"NA","NA","NA",1,"Requested taxonID not active"
"batch01","TROM_V_202899","PNOR198-16","Minuartia rubella","Caryophyllaceae",645205,645205,,2011-07-24,"July","Breivik, ase Boilestad; Brun, Knut; Dalen, Lars; Knutsson, May-June; Skoglund, Trond; Vik, Helga","Norway, Fauske, Nordland, Sulitjelma: Lomvatnet nordvest.",67.1278,16.2005,6,0.0204,39.7,"BXA:BGG",8134134,141087,1,134.7,7579,1,111.9,0,
"batch01","TROM_V_966600","PNOR109-16","Saxifraga hirculus","Saxifragaceae",159962,159962,,2011-07-30,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Kautokeino, Finnmark, Suolovuopmi: ved nordenden av unna Suolojavras.",69.5801,23.5475,6,0.0173,39.6,"BXA:BFP",9172696,122509,4,70.5,8885,1,392,0,
"batch01","TROM_V_967650","PNOR507-16","Silene latifolia subsp. alba","Caryophyllaceae",52853,52853,,2011-08-13,"August","Gamst, Solveig Bjerke","Norway, Tromso, Troms, Tonsvika: ved industrianlegget pa vestsiden av Tonsvikelva.",69.7419,19.1754,7,0.0191,24.2,"BXA:ATF",9880434,115206,13,17.5,6206,1,242.5,0,
"batch01","TROM_V_202494","PNOR924-17","Draba rupestris","Brassicaceae",381184,381184,,2011-08-29,"August","Bures, Petr; Smarda, Petr","Norway, Nordenskiold Land, Svalbard, Spitsbergen Island. Isfjorden: Longyearbyen, ca 3,5 km WSW of the airport hall.",78.2406,15.3472,6,0.036,23.2,"BXA:CCZ",7199238,153572,1,295.4,"NA","NA","NA",0,
"batch01","TROM_V_966696","PNOR504-16","Lolium perenne","Poaceae",4522,4522,,2011-09-06,"September","Alm, Torbjorn","Norway, Alta, Finnmark, Raipas.",69.9442,23.325,6,0.0209,96.2,"BXA:APE",13823002,"NA","NA","NA",5969,1,1652.1,0,
"batch01","TROM_V_135282","PNOR876-17","Puccinellia angustata","Poaceae",669789,669789,,2011-09-15,"September","Alsos, Inger Greve","Norway, Dickson Land, Svalbard, Longyearbyen. Mellom hovedvei og stall.",78.2421,15.5288,6,0.0192,82.4,"BXA:CMI",9753118,135791,1,48.7,8697,1,430.7,0,
"batch01","TROM_V_135312","PNOR1425-18","Deschampsia sukatschewii","Poaceae",232322,232322,,2011-09-17,"September","Alsos, Inger Greve; Ware, Chris J.; Lovibond, Sarah","Norway, Dickson Land, Svalbard, Pyramiden. Near the harbour.",78.6556,16.3733,6,0.0223,20,"BXA:CCQ",10054046,135332,1,88.1,"NA","NA","NA",0,
"batch01","TROM_V_135311","PNOR903-17","Taraxacum brachyceras","Asteraceae",669846,669846,,2011-09-17,"September","Alsos, Inger Greve; Ware, Chris J.; Lovibond, Sarah","Norway, Dickson Land, Svalbard, Pyramiden. Near Mechanical shop and building for administration of the mine.",78.6573,16.3206,6,0.0263,23.6,"BXA:CCR",10191334,151428,1,340.2,6257,1,785.3,0,
"batch01","TROM_V_967578","PNOR1590-18","Potamogeton friesii","Potamogetonaceae",397066,397066,,2011-09-21,"September","Alvereng, Pal","Norway, Nokketjonna.",68.6702,16.5598,7,0.0166,19,"CDM:AQO",9510602,"NA","NA","NA",9465,1,1239.2,0,
"batch01","TROM_V_135265","PNOR1220-17","Urtica dioica subsp. dioica","Urticaceae",1435599,1435599,,2011-09-26,"September","Ware, Chris J.; Lovibond, Sarah","Norway, Nordenskiold Land, Svalbard, Barentsburg.",78.0709,14.2163,7,0.0385,104,"CDM:ANC",9850690,146413,1,1178.3,6281,1,863.2,0,
"batch01","TROM_V_135252","PNOR1219-17","Rumex crispus","Polygonaceae",174649,174649,,2011-09-26,"September","Ware, Chris J.; Lovibond, Sarah","Norway, Nordenskiold Land, Svalbard, Barentsburg.",78.0709,14.2012,6,0.0223,104,"BXA:CEJ",9540232,158923,1,146.4,7297,1,575.3,0,
"batch01","TROM_V_135262","PNOR752-16","Alopecurus pratensis subsp. pratensis","Poaceae",1891451,15304,"Use the TaxonID from Alopecurus pratensis",2011-09-26,"September","Ware, Chris J.; Lovibond, Sarah","Norway, Nordenskiold Land, Svalbard, Barentsburg.",78.0709,14.2012,6,0.0233,132,"BXA:ASP",15004988,136150,1,206.4,6664,1,472.6,1,"Requested taxonID not active"
"batch01","TROM_V_135214","PNOR1692-18","Sorbus x meinichii","Rosaceae",2005213,2005213,,2012-06-15,"June","Flynn, Kirstin Maria; Gaarder, Geir","Norway, Bomlo, Hordaland, Hjartnes vest.",59.6628,5.229,6,0.0282,61,"CDM:ACS",9223454,135208,13,233.1,"NA","NA","NA",0,
"batch01","TROM_V_967127","PNOR503-16","Doronicum macrophyllum","Asteraceae",118766,118766,,2012-07-24,"July","Alm, Torbjorn","Norway, Tromso, Troms, Tromsoya:i Alfheimparken.",69.64,18.9415,5,0.0258,85.2,"BXA:AFK",11718508,128576,7,34.2,7312,1,385.5,0,
"batch01","TROM_V_135193","PNOR1376-18","Carex tenuiflora","Cyperaceae",312774,312774,,2012-08-10,"August","Gaarder, Geir","Norway, Suovdosjohka.",69.1616,22.6531,6,0.0205,18.7,"CDM:ARY",10363904,"NA","NA","NA",9434,1,349.6,0,
"batch01","TROM_V_135197","PNOR1337-18","Carex heleonastes","Cyperaceae",240690,240690,,2012-08-10,"August","Gaarder, Geir","Norway, Suossjavri SV.",69.383,24.2475,6,0.0248,17.8,"CDM:AUC",8773108,"NA","NA","NA",9676,1,608,0,
"batch01","TROM_V_967206","PNOR100-16","Rorippa palustris","Brassicaceae",50498,50498,,2012-08-25,"August","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Tromso, Troms, Tonsvik: pa vestsiden av Tonsvikelva like innenfor utlopet.",69.7416,19.1641,6,0.0211,24.2,"BXA:BCG",9702040,154665,1,822.1,"NA","NA","NA",0,
"batch01","TROM_V_967187","PNOR498-16","Nemophila menziesii","Hydrophyllaceae",79376,79376,,2012-08-25,"August","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Tromso, Troms, Tonsvika: pa vestsiden av Tonsvikelva like innenfor utlopet.",69.652,19.1719,5,0.0197,26.6,"BXA:BGL",8714858,153162,1,283.4,6413,1,426.8,0,
"batch01","TROM_V_135244","PNOR1560-18","Monotropa hypopitys","Ericaceae",176248,176248,,2012-09-04,"September","Gaarder, Geir","Norway, Vefsn, Nordland, Barktjonna ost.",65.7138,13.2848,6,0.038,2.54,"CDM:AHX",9627568,"NA","NA","NA",8613,1,395.3,0,
"batch01","TROM_V_97238","PNOR1237-18","Abies sibirica","Pinaceae",97169,97169,,2012-10-04,"October","Jorgensen, Tina","Norway, Tromsoya, Charlottenlund.",69.6616,18.9476,6,0.0433,45.1,"CDM:AVE",11671538,9486,4,8,8950,1,168.2,0,
"batch01","TROM_V_136105","PNOR1381-18","Carex viridula subsp. viridula","Cyperaceae",483235,483235,,2013-07-25,"July","Bjorklund, Per K.; Fanuelsen, Brynhild; Tveiteras, oyvind","Norway, Sandnes.",67.8579,15.9903,5,0.026,28.4,"CDM:ATF",6666048,"NA","NA","NA",7837,1,679.5,0,
"batch01","TROM_V_136082","PNOR1327-18","Carex capitata","Cyperaceae",140797,140797,,2013-07-26,"July","Brattland, Eli; Nyaas, Birgit; Olsen, Aud Borgso","Norway, Finnoya, Donshagen S.",67.9982,15.5065,5,0.0189,25.1,"CDM:ATG",10248922,"NA","NA","NA",8218,1,499.2,0,
"batch01","TROM_V_967663","PNOR905-17","Rosa villosa","Rosaceae",267261,267261,,2013-07-29,"July","Amundsen, Cathrine","Norway, Hamaroy, Nordland, Hamaroya: Nes, Nessmarka No.",68.0017,15.418,4,0.0328,20.4,"BXA:CHE",10436074,116019,24,11.9,6526,1,70.7,0,
"batch01","TROM_V_967519","PNOR1719-18","Trichophorum cespitosum subsp. cespitosum","Cyperaceae",2054846,2054846,,2013-08-20,"August","Jensen, Christin","Norway, Melsvika, bak hoyde 72.",70.0137,23.0235,5,0.0258,25,"CDM:AQD",6798536,"NA","NA","NA",7864,1,750.9,0,
"batch01","TROM_V_967758","PNOR510-16","Scilla siberica","Hyacinthaceae",4702,4702,,2014-05-30,"May","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Hinnoya: Sorvikmark, ved Storelva.",68.658,16.4827,4,0.0265,76.8,"BXA:ATC",5254758,128850,5,20.2,"NA","NA","NA",0,
"batch01","TROM_V_967965","PNOR870-17","Milium effusum","Poaceae",376129,376129,,2014-07-14,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Hammerfest, Finnmark, Seiland: Flaskefjorden, ved Hamnevannet, i skrentene under Lossefjellet.",70.4973,23.13,4,0.029,120,"CDM:ANO",9810820,194551,1,26.7,8660,1,257.4,0,
"batch01","TROM_V_967971","PNOR1374-18","Carex subspathacea","Cyperaceae",657491,657491,,2014-07-14,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Seiland: Flaskefjorden, ved pollen nedenfor Hamnevannet.",70.4994,23.1375,4,0.0193,44.4,"CDM:ASA",10049950,"NA","NA","NA",7567,1,522.7,0,
"batch01","TROM_V_968063","PNOR857-17","Eriophorum angustifolium","Cyperaceae",100292,100292,,2014-07-14,"July","Alm, Torbjorn","Norway, Hammerfest, Finnmark, Seiland: Jofjorden, ostsiden, sor for Saeterelva.",70.4621,23.238,3,0.0242,19.6,"BXA:CHD",6336244,"NA","NA","NA",6369,1,652.4,0,
"batch01","TROM_V_967974","PNOR520-16","Potentilla anserina","Rosaceae",57926,57926,,2014-07-14,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Hammerfest, Finnmark, Seiland: Flaskefjorden, ved pollen nedenfor Hamnevannet.",70.4995,23.1395,3,0.0172,25.5,"BXA:ATE",4539524,155625,1,97.2,6554,1,397.2,0,
"batch01","TROM_V_968048","PNOR1543-18","Luzula multiflora subsp. frigida","Juncaceae",1303110,1303110,,2014-07-16,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Seiland: Jofjorden, Straumdalen, ved Forstevann.",70.454,23.2,4,0.014,12.3,"CDM:AQS",6161910,"NA","NA","NA",7419,1,454.8,0,
"batch01","TROM_V_967929","PNOR519-16","Rosa mollis","Rosaceae",267242,267242,,2014-07-24,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Bjarkoy: Meloyvaer: Krottoya, under Kollen.",69.0534,16.5276,4,0.0233,14.9,"BXA:ATP",6158622,99494,26,12.5,"NA","NA","NA",0,
"batch01","TROM_V_967820","PNOR515-16","Scorzoneroides autumnalis","Asteraceae",212686,212686,,2014-07-24,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Bjarkoy: Meloyvaer: Krottoya, sor for Kollen.",69.054,16.535,4,0.0208,33.2,"BXA:ATS",8019336,152167,1,49,"NA","NA","NA",0,
"batch01","TROM_V_967821","PNOR516-16","Leucanthemum vulgare","Asteraceae",99072,99072,,2014-07-24,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Bjarkoy: Meloyvaer: Krottoya, Kollen, pa toppen.",69.0539,16.5245,3,0.0245,38.6,"BXA:ATQ",10364636,150055,1,48,7335,1,196.9,0,
"batch01","TROM_V_967816","PNOR514-16","Plantago maritima subsp. borealis","Plantaginaceae",1303112,1303112,,2014-07-25,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Bjarkoy: Meloyvaer: Gardsoya, i bukta vest for Mellaholmen.",69.0761,16.5108,4,0.0199,8.42,"BXA:BAS",11505176,158490,1,332.3,"NA","NA","NA",0,
"batch01","TROM_V_967852","PNOR518-16","Festuca pratensis","Poaceae",4608,4608,,2014-07-25,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Bjarkoy: Meloyvaer: Krottoya, i Krottoy-bygda.",69.0608,16.5256,3,0.0185,82.8,"BXA:ATN",8955292,135332,1,64.6,7999,1,365.2,0,
"batch01","TROM_V_967769","PNOR511-16","Sagina procumbens","Caryophyllaceae",230724,230724,,2014-07-25,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Harstad, Troms, Bjarkoy: Meloyvaer, Krottoya, sor for Kollen.",69.053,16.536,3,0.0195,29.9,"BXA:ATR",11953174,"NA","NA","NA",9371,1,1676.6,0,
"batch01","TROM_V_968115","PNOR059-16","Rhinanthus alectorolophus","Orobanchaceae",374724,374724,,2014-07-26,"July","Gamst, Unni Bjerke","Norway, Harstad, Troms, Hinnoya: Trondenes, ved Laugen.",68.8213,16.5591,3,0.0193,33.6,"BXA:ATK",4772250,145332,1,112,6501,1,1796.2,0,
"batch01","TROM_V_968078","PNOR523-16","Cota tinctoria","Asteraceae",99028,99028,,2014-09-24,"September","Alm, Torbjorn","Norway, Tromso, Troms, Tromsoya: Langnes, pa nordsiden av Jekta, rett ost for veien som gr under og gjennom bygningene.",69.6795,18.9226,3,0.0199,31.4,"BXA:ATM",6924688,149548,1,22.2,6875,1,58.7,0,
"batch01","TROM_V_135642","PNOR003-16","Hedysarum hedysaroides subsp. arcticum","Fabaceae",1641274,1641274,,2015-01-07,"July","Abdulmanova, Svetlana","Russian Federation, Yamalo-Nenets Autonomous Okrug, Yamalskiy District. Erkuta.",68.2,69.2,3,0.0207,47.6,"BXA:ATI",9202030,129089,50,397.5,"NA","NA","NA",0,
"batch01","TROM_V_968124","PNOR1415-18","Crocus vernus","Iridaceae",87752,87752,,2015-05-17,"May","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Tromsoya: sorspissen, ved veien ned til Telegrafbukta.",69.6328,18.9103,3,0.0351,30,"CDM:ARA",17902364,151226,1,375.2,6863,1,1382.3,0,
"batch01","TROM_V_968331","PNOR860-17","Salix alaxensis","Salicaceae",426348,426348,,2015-05-22,"May","Alm, Torbjorn","Norway, Tromso, Troms, Kvaloya: Kvaloysletta, ved hovedveien, ovenfor gang- og sykkelveien.",69.6844,18.8315,2,0.028,13.5,"BXA:CCH",8894194,155579,1,245.5,8188,1,411.9,0,
"batch01","TROM_V_968325","PNOR858-17","Levisticum officinale","Apiaceae",48042,48042,,2015-06-21,"June","Alm, Torbjorn","Norway, Tromso, Troms, Tromsoya: i Vesterlia.",69.6398,18.911,2,0.0272,22.8,"BXA:CCI",9972578,148773,1,61.1,"NA","NA","NA",0,
"batch01","TROM_V_968294","PNOR1622-18","Rumex aquaticus","Polygonaceae",1470351,1470351,,2015-07-17,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Alta, Finnmark, Seiland: mellom Dagsvoll og Olanes.",70.3392,23.0598,3,0.0261,120,"CDM:ACA",11341610,159140,1,270,"NA","NA","NA",0,
"batch01","TROM_V_968231","PNOR872-17","Ranunculus glacialis","Ranunculaceae",235900,235900,,2015-07-18,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Alta, Finnmark, Seiland: Altnesfjellet, sor for Langdalen.",70.322,23.0929,2,0.0273,22.8,"BXA:CCK",11290726,158224,1,300.7,"NA","NA","NA",0,
"batch01","TROM_V_968215","PNOR866-17","Erysimum strictum","Brassicaceae",2044562,2044562,"Taxonid corrected from 155756 ",2015-07-19,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Alta, Finnmark, Seiland: Hakkstabben, naer stien opp til Krokvannet.",70.2814,23.1119,3,0.0193,28.4,"CDM:ACM",7936918,154638,1,254.6,"NA","NA","NA",0,
"batch01","TROM_V_968204","PNOR865-17","Chamorchis alpina","Orchidaceae",413032,413032,,2015-07-20,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Alta, Finnmark, Seiland: Hakkstabben, Seibukttind, nordvestlige del.",70.2912,23.1374,3,0.0191,97.6,"CDM:ANM",11754054,126098,18,57.4,8851,1,60,0,
"batch01","TROM_V_968263","PNOR1335-18","Carex glacialis","Cyperaceae",312744,312744,,2015-07-20,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Seiland: Hakkstabben, Seibukttind, nordvestlige del.",70.2912,23.1373,3,0.0243,32.4,"CDM:AUD",9884280,"NA","NA","NA",7757,1,261.8,0,
"batch01","TROM_V_968143","PNOR1128-17","Alnus incana subsp. kolaensis","Betulaceae",366499,366499,,2015-07-21,"July","Gamst, Unni Bjerke","Norway, Alta, Finnmark, Seiland: Hakkkstabben, Oldervika, ved elva fra Oldervikvannet naer utlopet i sjoen.",70.2796,23.1207,2,0.0215,11.7,"BXA:CJH",9089666,160846,1,97.9,8209,1,62.2,0,
"batch01","TROM_V_968298","PNOR851-16","Senecio cordatus","Asteraceae",1891593,18794,"Used the TaxonID from Senecio",2015-07-27,"July","Alm, Torbjorn","Norway, Tromso, Troms, Tromsoya: Gimle, ved veien opp til Langvannet.",69.6876,18.9867,3,0.0206,22.2,"BXA:ATG",8207160,150735,1,81.4,"NA","NA","NA",1,"Requested taxonID not active"
"batch01","TROM_V_968139","PNOR869-17","Juncus bufonius","Juncaceae",223656,223656,,2015-07-30,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Alta, Finnmark, Komsafjellet, i sor (Lille-Komsa).",69.9747,23.2792,3,0.0234,30.6,"CDM:ANN",10139588,"NA","NA","NA",6608,1,1009.8,0,
"batch01","TROM_V_135637","PNOR002-16","Bistorta officinalis","Polygonaceae",125587,125587,,2015-07-31,"July","Abdulmanova, Svetlana","Russian Federation, Yamalo-Nenets Autonomous Okrug, Yamalskiy District. Erkuta.",68.2,69.2,2,0.0174,87.2,"BXA:ATH",8757686,123219,4,13,7120,1,307.9,0,
"batch01","TROM_V_135414","PNOR1485-18","Hammarbya paludosa","Orchidaceae",1155243,1155243,,2015-08-12,"August","Rama, Teppo","Norway, Hakoybotn.",69.6275,18.7089,3,0.0132,28,"CDM:ARK",14544006,138004,1,414.9,7928,1,1670.4,0,
"batch01","TROM_V_968353","PNOR1127-17","Iberis amara","Brassicaceae",190884,190884,,2015-08-30,"August","Gamst, Unni Bjerke","Norway, Tromso, Troms, Tromsoya: Langnes, pa sjosiden av hovedveien mellom innkjorselen til flyplassen og kulverten i sor.",69.6742,18.9067,2,0.0151,15.6,"BXA:CCJ",8020838,153528,1,304.1,7719,1,572.7,0,
